Image_id,Image_name,Level1,Level2,label,text
375,375.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ADMK vs DMK ELECTION TROLL இ சல ப் கேவி சாயாமட சு நக ் ஆ இட 3 ஆ ர rn வ் ey 4 பத் ZY A eee a ௨ ர af a ட ee aa Gee உ ஆ My ve
376,376.jpg,Troll/Oppose,Troll/Oppose Against Person,1,Page Lited 23tes ea nae Se en Sena Ute W comment tare 3 093 people Ike this Tepe AAR nee i yo tn BS ac davatstics Carns fox stale asset a a esa Tek on jo அடங்க ௮ a வைன வட வகைய ளவைய பணய n a பய மணிக _ ங்பைட யூ ல கேகக்கலாவ்ட் in oe MMR ETI a Seance cenmatee Wire sce
377,377.jpg,Troll/Oppose,Troll/Oppose Against Party,1,Cee yy Te ALIS CAL Gey அ ர ட பூ ர இவைத் அளை எனை அது ணப பட ட தவக் அண பவத் Sonatas Geiguh தகை I
379,379.jpg,Troll/Oppose,Troll/Oppose Against Person,1,பாகமா ஆகிய நான் 72 ன படா நய ப சி ச கதி ei நு 1 Hy அ தி ட 2 eS ட Anbumani RamadossjGrying Troll ட த அந்தி பாள்
380,380.jpg,Troll/Oppose,Troll/Oppose Against Person,1,is அன்புமணி ல aD tap ear Ciao வட்டம்ந்தோடமும் ழு ட ப்ட் 6 a i 4 அ பு டு A ட A 3 டா a வ a OR rl rates tome Yn Ae ல்
384,384.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ப் y பா ப ஸ்டாலின் வ ஆ _ மாணவ மாணவியர்க்கு 39 48 சேவை க லவசம் கி அ ony a ees 2ஜீ ல அடிச்சது பத்தாதா
385,385.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ப a yon pm aman சாரை ON pyre een ராமு டாரா 11 ஆமாம் பற பப ha Zz ப ஆட் பு tore a SES EE ep பங்கமரசெயதவணைணாமலை ச இவ பூண் அது
386,386.jpg,Troll/Oppose,Troll/Oppose Against Person,1,_ Sy FDMUCiails சல RR ge ay Pees ஆத பஜ த்த டம் பவுல் பதி ப ட ர மாம்பழ தலைவரை கவர நம்ம கட்டுமரம் புதுவிதமான டெக்னிக் எல்லாம் யூஸ் பண்றாருப்பா பலே பாண்டியா
387,387.jpg,Troll/Oppose,Troll/Oppose Against Party,1,e n bl a4 1 ப த் த் 4 ஆ y 1 Sie ச 1 இ க்ப்ம் க்ப் ஆட ் உ தாம0 வ ப அட ட 4 oe ட 4 த ௪ அ க a 4 rv hea SE a 1 Ea Py A ரூ த இ சியி ட்் oa இதெல்லாம் நம்புற மாதிரியா இருக்கு Pad ற ர an பரி i ரு தத பார்ப்ப 10 722 போடுவாங்க பரவால்லியா
390,390.jpg,Troll/Oppose,Troll/Oppose Against Party,1,பபப அபபட அ தப பத படட ் அகவ க ae 4 an ae ர ர் _ _ ஆஷ் a ae A ப் ப் 7 ra ஷ் a ட a qui ப ர ன் CARD CUT CTS 1
391,391.jpg,Troll/Oppose,Troll/Oppose Against Person,1,இ யை ஆ தல் ட் ர ் ம ம் ன் amiss Guimong GUGIOID STIITCS yer ந 01
392,392.jpg,Troll/Oppose,Troll/Oppose Against Party,1,DMK PONGAL PARISU TROLL re Oa ் கழுவி டட இது ட உ நவை அ பல 0 ற் அர்கம்
393,393.jpg,Troll/Oppose,Troll/Oppose Against Party,1,i ர இ aa ர y th oz aN x gx ee ars ப a a 2 ஸி ட் er ணை if 7 ் ie ட இத
394,394.jpg,Troll/Oppose,Troll/Oppose Against Person,1,தனை ் அ ta id ் ் ் ட i i ததை ஷ் ண ம் இன் ் ட நான் ் F IM 6 4 ர் உயிராய் டர் sim i Me ie ONPG Hl YOUTH Daa ஜு tag tet
395,395.jpg,Troll/Oppose,Troll/Oppose Against Person,1,211 இ OLR OTL அறிவுரை சொலலலாம் a வ ண ட 4 வ 4 தீ ட 9 ் 1 4 ட Se bell ம் அக எ ம்ப ட ௫ ர ராய wes
396,396.jpg,Troll/Oppose,Troll/Oppose Against Party,1,10 அட பாடை 171 புரட்சித் தலைவி அம்மா PS 9 ட ப பட woh 1 q a a ப் ட ல இ 4 a iv We நட ae ர் 4 இந்தத் தெளிவு உங்களை எங்கேயோ கொண்டு போகப் போகுது
397,397.jpg,Troll/Oppose,Troll/Oppose Against Party,1,தேர்தல் ஆணையத்தை மடக்கிய ஓபிஎஸ் அணி வக்கீலின் நச் பாயிண்ட் இதான் நீ நச்சுன்னு புடிச்ச பாயிண்ட்டா
398,398.jpg,Troll/Oppose,Troll/Oppose Against Party,1,poti unga rendu katchi kulla ப்பி nadulanaangaedhukku ட்ட ஐ ae foes ae 8 CAN ay ஆ pee By US ai a NSS HE ae a மண ் jj Uae eal ce
399,399.jpg,Troll/Oppose,Troll/Oppose Against Person,1,MEANWHILE GAPTAIN 80 Chir ததை 1 _ 111 001 1 hae a
400,400.jpg,Troll/Oppose,Troll/Oppose Against Person,1,Captain Condition Right Now 3 ளா அத Gee நட க் be CM el cael ர ட பததி Fie ow i i ne Da Ear ay i பப்ப பப்பு ட ரம சி லி ் a கை கே ய ன் அத்தர் க ளில் vas 14
401,401.jpg,Support/Praise,Support for person,1,011 கீ i ie 4 17 4 ட்ட ் த் பப 4 q ஸு x இன வட Ce ட ல்க கை த i ட SBE 2 ake 8 ALL THE YOUNGSTERS WANTED THIS MAN TO BECOME CM
402,402.jpg,Troll/Oppose,Troll/Oppose Against Person,1,EU CH ப்பது படு SNS LORS Ei ட 1 0 த தக இ fon ARNOLD Ss 5 ow AN rs Lk eR ட நி Re ட த அதனா oe இழி ஷூ ae Bacal ve Nee பெண ப 0 த cy ae அதய்கடர் 11 4 இ பே Peer ie A 3 ஞி 35 COLO ey we டு ட 4 தி ep ho Uae 1 RR cs ean I னை stave 2 W eee ae Pee ் ச் ஸுக அ ் a dm Me PEL M TTL
403,403.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ers க Me ps ் இ க உ பர்வம் ந அ ய் திட்ட து ட்ட a ப A நத பாத டுத்த அதம் மறி grr OD
404,404.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ட if இலன் தமிழ்நாடு எக ம்ப தட தய po 7 ட்விட்டரில் பிரதமர் மோடியை ் ரல் டர ஃபாலோ செய்பவர்கள் 4 கோடி பேர் ணு ரி இதில் 60 பேர் ப ஃபேக் ஃபாலோவர்ஸ் சமி me cere விப்லோமெஸ்சி 0௨ இர நாளை ப டை Wau 2 PP tention Pees கதத கப 4 இத ப 27 a ் rN ட் ச்சி ரி NG
405,405.jpg,Support/Praise,Support for person,1,க we my 8 oe ர் த i f a Si Dae ௮௬ இதி டூ பத்த a ஞா ன 5 க் நளின்ப அணிப் அவர்கள் என்னை பற்றி கேலியும் கிண்டலும் ப நல பட கப படத டப்ப ப ப்பு ey V4 ஆ இ ஜே ர் க கட்ரா ஜே oy த்தது ம தன் ஆஃ I ன அத்த னம தப eres அப ஆனால் உங்களிடத்தில் ஒன்றை மட்டும் சொல்லிக்கொள்ள கடமைப்பட்டிருக்கேன் காரம் சிறுத்தாலும் கடுகு குறையாது
406,406.jpg,Troll/Oppose,Troll/Oppose Against Person,1,a aa i Qua பு rs 4 இல் ர ர் 84 Ww சி இன்று ஆ அ o rm Pe a ஆ rae eet tial ப eer es sf
407,407.jpg,Troll/Oppose,Troll/Oppose Against Person,1,அத தொடி புதி phAE SBSUGN GD மணிக வா களுக் எம மள்ள anne ae ம்ங்ஸ்ல் அனுக்க் ச் Re eae ee gern எட் QA MOSS pel ours im en 1 Fog Cl sol 1 Mts A Sa ave i oS 1 ந்தை aes apres ததி இ பனி ப aur பி இ ww ச ப ப 7 y பது ய ட அ படபட ஆ ௫ a ் 4 ச m 7 ர் Se MR ட பட ப அதல eae SUS SUUILL OCS SU0EL இந்துக்கள்ர்க்கலை இகத Co ் சாமிதோப்புக்கு வா
409,409.jpg,Troll/Oppose,Troll/Oppose Against Person,1,சக்திமான் காற்ளாத்துளாழ்னு ற்ப ப பப்ப லபல பகத vs ad se ம படுகட்பிப இப்ப ப்பட ட பயப்பட
410,410.jpg,Troll/Oppose,Troll/Oppose Against Person,1,கைதக உப இ ப் ட் al sat pm noms ரத பம் ரம பரத ன ம படி நீர்மலா சீதாராமன் ட் ன ் மே பி ட 13 _ ஸ்ர மதம் 06 வணக்கம் த இத்துடன் காஜமாடி நிகழ்ச்சி முடிந்த்து
412,412.jpg,Troll/Oppose,Troll/Oppose Against Person,1,ன்று A 7 ௫ மேட த a ey a ee அனிதாவை சரித்தாவாக மாற்றினார் மறற ரதி ம் me பர்ரி பப TN ம ரதி ஷி ட் க குடியரசு தினம் 0௦௦25 ஆக சுதந்திர தினம் 1௯15 ஆகவும் மாற்றினார் a ச் NS OT Ne ஆ ர 7 யானை வரும் முன்னே மணியோசை வரும் பின் ன என்று பழமொழியை மாற்றிருக்கிறார்
413,413.jpg,Troll/Oppose,Troll/Oppose Against Party,1,ian oo a ஏ i யு ் ஆர் ட இன் ந டட அணல் எல் பப் ச் ் கட்டட 1 al Nt ce aaa கி எயகத Oe க ட க i Py sy Tee wf 7 த i So ௯ wi லு ma y ட aos த ் பச ந் ஆய தி நரக தஹ எல்லாமே SSIS க்கு mo
414,414.jpg,Troll/Oppose,Troll/Oppose Against Person,1,தணண தமிழகத்தில் வேலைவாய்ப்பு அதிகளவில் உள்ளது வெளிமாநில ட ட தொழிலாளர்கள் Dw ae 4 வெளியேறியதால் வேலை காலியாக உள்ளது ட உ அலி A முதல்வர் பழனிசாமி ஸா ம் ரு எடப்பாடியார் ததத ட மிர் ee ட்ப தத ததை நட்டுப் கடட டம வாங்கி கொடுத்துட்டேன் 4 கொஞ்சம் பொறுமையா ஒருங்க அண்ணன் யக பணப் வலை வாங்கி த ரன் ர OW gE ் ர a ரி ட அழத 6 ப்ர mm Ct ee ee
